order_key,Order ID,Order Date,Order Priority
18832,CA-2013-KN16390140-41338,2013-03-05,Medium
18833,EG-2014-KC654038-41641,2014-01-02,Medium
18834,CA-2015-KN16390140-42159,2015-06-04,Medium
18835,US-2015-RB1979582-42276,2015-09-29,Medium
18836,CA-2012-KN16390140-41244,2012-12-01,Medium
18837,CA-2015-KN16390140-42350,2015-12-12,Medium
18838,MX-2015-MM1805582-42165,2015-06-10,Medium
18839,MX-2012-CA1226539-41272,2012-12-29,Medium
18840,US-2014-EG1390082-41966,2014-11-23,Low
18841,SA-2014-AR345110-42000,2014-12-27,Low
18842,ES-2015-DP1339048-42216,2015-07-31,Medium
18843,SU-2012-KD6495122-41173,2012-09-21,Medium
18844,IT-2012-LS1694564-41024,2012-04-25,Medium
18845,ES-2014-NH1861048-41800,2014-06-10,Medium
18846,TU-2015-PF9120134-42137,2015-05-13,Medium
18847,ES-2013-SC20575139-41480,2013-07-25,Medium
18848,US-2014-MC1757582-41723,2014-03-25,Medium
18849,MX-2013-BB1154518-41285,2013-01-11,Medium
18850,MO-2015-BS138086-42238,2015-08-22,High
18851,ES-2014-CD1198045-41958,2014-11-15,Medium
18852,MX-2015-CM1219093-42361,2015-12-23,Low
18853,CA-2015-KN16390140-42116,2015-04-22,Medium
18854,MX-2014-FM1429055-41894,2014-09-12,High
18855,IN-2015-FM142907-42176,2015-06-21,Medium
18856,ID-2014-RW195407-41948,2014-11-05,Medium
18857,IN-2013-SK1999027-41591,2013-11-13,Medium
18858,ES-2014-TT2107014-41878,2014-08-27,Medium
18859,RO-2012-AB10060107-41223,2012-11-10,Critical
18860,IN-2014-AG1076559-41802,2014-06-12,Medium
18861,ES-2012-BD1177045-41159,2012-09-07,Low
18862,IN-2015-JF1535558-42335,2015-11-27,High
18863,IT-2015-JA1597091-42126,2015-05-02,Medium
18864,EG-2012-LC688538-41220,2012-11-07,Medium
18865,ES-2013-MF1766545-41583,2013-11-05,Medium
18866,ID-2012-SW2027592-40946,2012-02-07,Medium
18867,ES-2012-CC12370120-41266,2012-12-23,Medium
18868,CA-2015-KN16390140-42197,2015-07-12,High
18869,ES-2015-TS21205139-42309,2015-11-01,Critical
18870,ES-2012-YC2189545-41270,2012-12-27,Medium
18871,MX-2015-CJ1201031-42109,2015-04-15,Medium
18872,MX-2015-KM1672093-42262,2015-09-15,Medium
18873,CA-2015-KB16405140-42251,2015-09-04,High
18874,ML-2014-CL256579-41839,2014-07-19,High
18875,SA-2015-EB3975110-42208,2015-07-23,Medium
18876,NI-2014-GH448595-41984,2014-12-11,Medium
18877,CA-2013-KB16405140-41598,2013-11-20,High
18878,ES-2014-LD1700534-41653,2014-01-14,High
18879,CA-2015-KB16405140-42252,2015-09-05,Medium
18880,MX-2015-PM1894036-42147,2015-05-23,High
18881,US-2015-JF1549082-42304,2015-10-27,Medium
18882,US-2014-AG1076518-41887,2014-09-05,Medium
18883,MX-2014-DJ1342039-41647,2014-01-08,High
18884,IN-2012-BD11560113-40939,2012-01-31,Medium
18885,ES-2014-CM11815120-41675,2014-02-05,Low
18886,ES-2014-CM12190139-41797,2014-06-07,High
18887,ES-2014-KC16675139-41898,2014-09-16,Medium
18888,TU-2012-PM8940134-41130,2012-08-09,Medium
18889,NI-2012-RH951095-41086,2012-06-26,Medium
18890,ES-2014-RB1979548-41706,2014-03-08,Medium
18891,ES-2015-SW2045545-42362,2015-12-24,Medium
18892,MX-2013-AS1022518-41340,2013-03-07,Medium
18893,MX-2012-BP1105036-41040,2012-05-11,Medium
18894,US-2013-KE16420140-41471,2013-07-16,Medium
18895,IN-2015-EM139607-42343,2015-12-05,High
18896,IT-2015-IL15100124-42096,2015-04-02,Medium
18897,CA-2012-KE16420140-41093,2012-07-03,Critical
18898,IT-2015-LW1712591-42111,2015-04-17,Medium
18899,SO-2014-ML7755116-41648,2014-01-09,Low
18900,IS-2013-MY829563-41460,2013-07-05,High
18901,IN-2013-NL1831092-41565,2013-10-18,High
18902,ES-2013-PM19135120-41595,2013-11-17,High
18903,TU-2015-VW11775134-42312,2015-11-04,High
18904,SF-2013-AS10090117-41586,2013-11-08,High
18905,IN-2013-AR1051058-41397,2013-05-03,Medium
18906,ZA-2014-DB3210147-41741,2014-04-12,High
18907,US-2012-KE16420140-41067,2012-06-07,Medium
18908,MZ-2013-KS630087-41515,2013-08-29,Medium
18909,CA-2015-KE16420140-42322,2015-11-14,Medium
18910,ZA-2015-LS6975146-42077,2015-03-14,Critical
18911,ID-2015-LS172007-42133,2015-05-09,High
18912,IN-2012-MC1813058-41184,2012-10-02,Medium
18913,TU-2014-SK9990134-41942,2014-10-30,Medium
18914,CA-2012-KE16420140-41001,2012-04-02,Medium
18915,ES-2014-SS20410125-41923,2014-10-11,High
18916,CA-2014-KE16420140-41908,2014-09-26,High
18917,ES-2013-TN21040139-41313,2013-02-08,High
18918,MX-2012-CS1195036-41145,2012-08-24,Medium
18919,MX-2014-CR12820143-41811,2014-06-21,Medium
18920,US-2013-KE16420140-41426,2013-06-01,Medium
18921,IR-2014-HA492060-41927,2014-10-15,High
18922,ES-2014-PN18775120-41968,2014-11-25,Medium
18923,HR-2015-TS1116030-42264,2015-09-17,Medium
18924,TZ-2013-TG11640129-41399,2013-05-05,High
18925,ID-2014-VP21730144-41891,2014-09-09,Medium
18926,ES-2013-BV11245139-41461,2013-07-06,Low
18927,CA-2015-KE16420140-42343,2015-12-05,Medium
18928,IT-2015-CL1270045-42225,2015-08-09,Medium
18929,SF-2012-GT4755117-41032,2012-05-03,High
18930,ES-2014-JP1552045-41667,2014-01-28,Medium
18931,IN-2014-KN1639058-41978,2014-12-05,Medium
18932,IZ-2015-ME772561-42069,2015-03-06,Medium
18933,CA-2013-KW16435140-41510,2013-08-24,High
18934,CG-2014-SL1015533-41790,2014-05-31,High
18935,IT-2015-TS21085120-42328,2015-11-20,Medium
18936,ID-2012-TB215957-41250,2012-12-07,Low
18937,MX-2012-BT1130582-41158,2012-09-06,Medium
18938,CA-2015-KW16435140-42273,2015-09-26,Medium
18939,ES-2013-AR1082545-41492,2013-08-06,Medium
18940,ES-2015-BW1120048-42099,2015-04-05,Low
18941,CA-2015-KW16435140-42217,2015-08-01,Critical
18942,CA-2014-KW16435140-41942,2014-10-30,High
18943,ES-2015-DK12835139-42192,2015-07-07,High
18944,IR-2015-EJ372060-42213,2015-07-28,Medium
18945,MX-2013-GH1448582-41524,2013-09-07,High
18946,MX-2015-PS1876051-42327,2015-11-19,Medium
18947,ID-2014-SC2044097-41788,2014-05-29,High
18948,US-2015-BD1132082-42311,2015-11-03,Low
18949,MX-2014-ES1408082-41970,2014-11-27,High
18950,US-2014-DL128655-41703,2014-03-05,High
18951,US-2012-BS1175554-41087,2012-06-27,Medium
18952,MX-2012-NS18505101-41072,2012-06-12,Medium
18953,MX-2012-BP1109582-40933,2012-01-25,High
18954,ES-2013-AH10195139-41557,2013-10-10,Medium
18955,IN-2014-AC10420130-41874,2014-08-23,Medium
18956,PL-2015-AG495103-42300,2015-10-23,Critical
18957,US-2013-KW16435140-41614,2013-12-06,Medium
18958,ID-2015-RD1972059-42322,2015-11-14,Medium
18959,EG-2014-TP1113038-41976,2014-12-03,High
18960,ID-2015-TT212207-42075,2015-03-12,Critical
18961,UP-2013-TS11340137-41602,2013-11-24,High
18962,MX-2012-KW1657055-41191,2012-10-09,Medium
18963,MX-2013-RB1970531-41625,2013-12-17,Medium
18964,CA-2012-KN16450140-41010,2012-04-11,Medium
18965,TU-2014-CC2685134-41863,2014-08-12,High
18966,ES-2014-DV1304548-41901,2014-09-19,High
18967,IR-2015-JS588060-42070,2015-03-07,High
18968,KZ-2013-KC625568-41604,2013-11-26,High
18969,CA-2015-KN16450140-42317,2015-11-09,High
18970,NI-2013-PA906095-41524,2013-09-07,Critical
18971,CA-2013-KN16450140-41635,2013-12-27,Medium
18972,CA-2013-KN16450140-41464,2013-07-09,Medium
18973,ES-2015-SW2045564-42257,2015-09-10,Medium
18974,MX-2015-TP2113082-42341,2015-12-03,High
18975,MX-2014-TB2125018-41812,2014-06-22,High
18976,CA-2012-KN16450140-41258,2012-12-15,Medium
18977,CA-2014-KT16465140-41744,2014-04-15,Medium
18978,US-2014-KT16465140-41720,2014-03-22,Low
18979,ES-2015-KT1648048-42235,2015-08-19,Medium
18980,CG-2015-NP832533-42171,2015-06-16,Medium
18981,IZ-2014-NM844561-41816,2014-06-26,Medium
18982,ES-2013-RH19510120-41279,2013-01-05,Medium
18983,NI-2012-RH955595-41131,2012-08-10,Critical
18984,CA-2012-KT16465140-41159,2012-09-07,Medium
18985,MX-2015-AC1045036-42173,2015-06-18,Medium
18986,MX-2015-BM1157593-42094,2015-03-31,High
18987,US-2013-CD1198055-41473,2013-07-18,Medium
18988,MX-2012-DW1358518-41136,2012-08-15,Medium
18989,MX-2014-FH1427582-41991,2014-12-18,Medium
18990,ES-2013-BW1120045-41521,2013-09-04,Medium
18991,US-2012-KT16465140-41177,2012-09-25,Medium
18992,ES-2013-LL1684048-41496,2013-08-10,Medium
18993,CA-2014-KT16465140-41978,2014-12-05,Medium
18994,CA-2015-KT646523-42264,2015-09-17,Medium
18995,MX-2013-TR2132539-41443,2013-06-18,High
18996,MX-2013-AF1087051-41489,2013-08-03,Medium
18997,US-2014-MP1796518-41740,2014-04-11,Medium
18998,MX-2012-CC1222082-41202,2012-10-20,Medium
18999,ES-2015-CL1189064-42356,2015-12-18,High
19000,US-2012-KT16465140-41168,2012-09-16,Medium
19001,IN-2014-MT1807027-42002,2014-12-29,High
19002,HU-2013-PW903057-41391,2013-04-27,High
19003,CA-2013-KT16465140-41632,2013-12-24,Medium
19004,KG-2012-RO978070-41235,2012-11-22,High
19005,MX-2015-SC2002082-42314,2015-11-06,Critical
19006,MX-2013-GB1453039-41545,2013-09-28,Medium
19007,IZ-2012-AZ75061-41013,2012-04-14,High
19008,IN-2015-BD1172558-42193,2015-07-08,Medium
19009,IN-2015-CC1261058-42019,2015-01-15,High
19010,IN-2013-GB1453058-41555,2013-10-08,Medium
19011,ID-2014-MP1747059-41709,2014-03-11,Medium
19012,CA-2012-KT16480140-41036,2012-05-07,Medium
19013,MX-2014-TP2113026-41837,2014-07-17,Medium
19014,US-2014-SC2068055-41812,2014-06-22,High
19015,MX-2015-DR1288082-42363,2015-12-25,Medium
19016,CA-2014-KT16480140-41893,2014-09-11,High
19017,US-2012-KT16480140-40977,2012-03-09,Low
19018,CA-2012-KT16480140-41040,2012-05-11,Medium
19019,LH-2014-FW439575-41919,2014-10-07,Medium
19020,SA-2013-GM4680110-41328,2013-02-23,High
19021,IN-2015-JL151757-42151,2015-05-27,High
19022,IN-2013-LS1697558-41590,2013-11-12,Medium
19023,CA-2015-KT16480140-42155,2015-05-31,Medium
19024,ES-2015-ML17755139-42368,2015-12-30,Medium
19025,NI-2015-PR888095-42173,2015-06-18,Medium
19026,CA-2013-KT16480140-41578,2013-10-31,High
19027,AG-2013-SZ100353-41413,2013-05-19,Medium
19028,IT-2015-TG21640124-42364,2015-12-26,Medium
19029,ES-2015-XP2186545-42125,2015-05-01,Medium
19030,MX-2012-TZ2158093-40955,2012-02-16,Medium
19031,MX-2012-ER1385536-41220,2012-11-07,High
19032,ES-2015-AR10345139-42178,2015-06-23,Medium
19033,IN-2014-AS1063027-41817,2014-06-27,Medium
19034,IR-2015-BS136560-42332,2015-11-24,High
19035,CA-2015-KT16480140-42269,2015-09-22,Medium
19036,ES-2015-CC12670125-42243,2015-08-27,Medium
19037,IR-2015-CM271560-42252,2015-09-05,Medium
19038,US-2015-JE1616555-42328,2015-11-20,Medium
19039,US-2013-LC1714055-41300,2013-01-26,Medium
19040,MX-2014-TP2156531-41719,2014-03-21,Medium
19041,MX-2012-DE1325582-41179,2012-09-27,Critical
19042,IN-2014-BD1132027-41760,2014-05-01,High
19043,AG-2014-BO14253-41874,2014-08-23,High
19044,CA-2015-KT16480140-42180,2015-06-25,Critical
19045,CA-2015-KT16480140-42237,2015-08-21,Medium
19046,IT-2014-FH1436545-41926,2014-10-14,High
19047,IN-2014-KH166901-41997,2014-12-24,Medium
19048,ES-2014-LD1700545-41671,2014-02-01,Low
19049,CA-2015-KT16480140-42124,2015-04-30,Medium
19050,CA-2013-KD16495140-41586,2013-11-08,Medium
19051,IT-2015-RS1942045-42248,2015-09-01,High
19052,UP-2013-RH9495137-41569,2013-10-22,Medium
19053,ES-2012-TB21280139-41254,2012-12-11,High
19054,ES-2015-VT2170064-42362,2015-12-24,Medium
19055,US-2015-Co1264082-42077,2015-03-14,Medium
19056,US-2013-TB2140098-41549,2013-10-02,Medium
19057,MX-2013-RD1948093-41436,2013-06-11,Medium
19058,AG-2012-AC4203-40915,2012-01-07,Medium
19059,CA-2013-KD16495140-41618,2013-12-10,Medium
19060,IN-2012-HZ1495078-41130,2012-08-09,Medium
19061,ID-2015-JW15955102-42202,2015-07-17,Medium
19062,ID-2015-MS1736559-42316,2015-11-08,High
19063,MO-2013-MH802586-41635,2013-12-27,Medium
19064,ID-2014-RB1946597-41958,2014-11-15,Medium
19065,CA-2015-KD16495140-42029,2015-01-25,Medium
19066,ID-2014-SM20905113-41884,2014-09-02,High
19067,US-2014-BG1103555-41948,2014-11-05,High
19068,CA-2014-KD16495140-41899,2014-09-17,Medium
19069,ES-2015-AS1063045-42304,2015-10-27,Medium
19070,ES-2013-BE11410139-41593,2013-11-15,Medium
19071,ID-2013-DK12835102-41415,2013-05-21,Medium
19072,US-2014-KD16495140-41976,2014-12-03,High
19073,CA-2015-KD16495140-42257,2015-09-10,High
19074,TU-2012-RW9540134-41164,2012-09-12,Medium
19075,ES-2015-RL1961564-42249,2015-09-02,Medium
19076,IN-2015-SO20335144-42109,2015-04-15,Medium
19077,CA-2013-KD16495140-41622,2013-12-14,High
19078,RS-2013-SH10635108-41380,2013-04-16,Medium
19079,TU-2013-SS10875134-41431,2013-06-06,High
19080,IT-2015-TN2104034-42134,2015-05-10,Medium
19081,MX-2015-RB1933028-42326,2015-11-18,Medium
19082,MX-2012-NB1858082-41271,2012-12-28,High
19083,ID-2013-CC12670102-41580,2013-11-02,Medium
19084,US-2013-KD16495140-41609,2013-12-01,Medium
19085,IT-2013-HJ14875124-41620,2013-12-12,High
19086,ID-2014-ML1741059-41745,2014-04-16,High
19087,IT-2013-RB1964562-41515,2013-08-29,Medium
19088,MX-2014-GT1475593-41864,2014-08-13,Medium
19089,MX-2013-CK1276031-41388,2013-04-24,High
19090,IN-2012-ES14020130-41047,2012-05-18,Medium
19091,TU-2014-GP4740134-41867,2014-08-16,Medium
19092,IT-2015-JL1517548-42099,2015-04-05,Medium
19093,SG-2013-JK6120111-41605,2013-11-27,High
19094,IN-2013-KN16450130-41537,2013-09-20,Medium
19095,CA-2012-KD16495140-41179,2012-09-27,Medium
19096,TU-2014-MJ7740134-41797,2014-06-07,Critical
19097,ID-2014-PF1916558-41992,2014-12-19,Medium
19098,CA-2015-KD16495140-42230,2015-08-14,Low
19099,IN-2012-VG2179078-40993,2012-03-25,Medium
19100,MX-2014-KW1657039-41955,2014-11-12,Medium
19101,US-2014-KD16495140-41990,2014-12-17,High
19102,EG-2012-KW657038-40947,2012-02-08,Medium
19103,IT-2014-MY17380104-41983,2014-12-10,Medium
19104,ES-2015-SC20305139-42306,2015-10-29,High
19105,MX-2015-DB1291036-42367,2015-12-29,High
19106,US-2014-NB1865536-41888,2014-09-06,Critical
19107,CA-2014-KD16495140-42004,2014-12-31,Medium
19108,CA-2015-KH16510140-42347,2015-12-09,Medium
19109,CA-2013-KH16510140-41591,2013-11-13,Medium
19110,ES-2015-BN11470139-42334,2015-11-26,Medium
19111,SA-2015-CL1890110-42277,2015-09-30,Medium
19112,CA-2013-KH16510140-41443,2013-06-18,Medium
19113,ES-2014-IG15085120-41698,2014-02-28,Critical
19114,IT-2015-RP19390139-42274,2015-09-27,Low
19115,CA-2012-KH16510140-41186,2012-10-04,Medium
19116,MX-2012-BG1174082-41208,2012-10-26,High
19117,MX-2014-MS1798082-41777,2014-05-18,Medium
19118,US-2014-JE1547536-41710,2014-03-12,Medium
19119,MX-2015-PA1906028-42175,2015-06-20,Medium
19120,ES-2013-BG1103514-41367,2013-04-03,High
19121,IT-2013-VT21700120-41483,2013-07-28,Medium
19122,MX-2012-JS1594055-41122,2012-08-01,Critical
19123,CA-2015-KH16510140-42306,2015-10-29,High
19124,IN-2015-AB1025527-42082,2015-03-19,Medium
19125,ES-2015-JG15805139-42167,2015-06-12,Medium
19126,IZ-2013-JS588061-41346,2013-03-13,High
19127,AG-2012-JH59853-41214,2012-11-01,High
19128,TU-2014-KH6330134-41787,2014-05-28,High
19129,PL-2015-MR7545103-42269,2015-09-22,High
19130,IN-2015-MS1771027-42340,2015-12-02,High
19131,US-2014-GB1457598-42003,2014-12-30,Critical
19132,MX-2015-FO1430582-42265,2015-09-18,Medium
19133,MK-2014-BP115576-41811,2014-06-21,Medium
19134,IN-2015-BK1126027-42341,2015-12-03,Medium
19135,SF-2013-DK3150117-41319,2013-02-14,High
19136,IN-2015-EH141257-42039,2015-02-04,High
19137,BN-2013-HZ495015-41524,2013-09-07,Critical
19138,ES-2015-MG1820545-42349,2015-12-11,High
19139,AJ-2015-SH99759-42263,2015-09-16,High
19140,ID-2013-VP2173059-41284,2013-01-10,Medium
19141,US-2012-KN167055-41256,2012-12-13,High
19142,US-2014-DL1333018-41884,2014-09-02,Medium
19143,IN-2012-CC1243058-40932,2012-01-24,Medium
19144,CA-2012-KH16510140-41135,2012-08-14,Medium
19145,TU-2015-ED3885134-42292,2015-10-15,Medium
19146,ES-2012-MC17425120-41198,2012-10-16,Medium
19147,US-2012-KH16510140-41262,2012-12-19,Medium
19148,UP-2015-TB11595137-42207,2015-07-22,High
19149,MX-2012-AW1084082-41266,2012-12-23,Medium
19150,US-2015-ME1801055-42214,2015-07-29,Medium
19151,US-2015-BK11260101-42078,2015-03-15,Medium
19152,US-2015-DB1355598-42119,2015-04-25,Medium
19153,US-2015-FP1432018-42340,2015-12-02,Medium
19154,ES-2013-BO1135045-41579,2013-11-01,Medium
19155,ES-2014-BD1162045-41910,2014-09-28,Medium
19156,RS-2013-CA2265108-41462,2013-07-07,High
19157,TZ-2013-EM3810129-41514,2013-08-28,High
19158,ID-2015-EM13960102-42312,2015-11-04,High
19159,ID-2015-JR157007-42171,2015-06-16,High
19160,CA-2013-KA16525140-41324,2013-02-19,Critical
19161,CA-2015-KA16525140-42333,2015-11-25,Low
19162,ID-2013-SF2020059-41606,2013-11-28,Medium
19163,MX-2012-JK1609082-41200,2012-10-18,Medium
19164,MX-2015-VM2168582-42131,2015-05-07,Medium
19165,MX-2012-AW1093031-40912,2012-01-04,Medium
19166,IN-2015-AD1018027-42145,2015-05-21,Medium
19167,HU-2014-ES402057-41936,2014-10-24,High
19168,US-2015-KA16525140-42329,2015-11-21,High
19169,CA-2014-KA16525140-42003,2014-12-30,Medium
19170,ES-2015-MG18205120-42341,2015-12-03,Medium
19171,ES-2012-NC18535139-41171,2012-09-19,High
19172,HR-2015-SG1047030-42241,2015-08-25,Medium
19173,IN-2013-SV2093566-41545,2013-09-28,Medium
19174,MX-2014-HE1480082-41851,2014-07-31,High
19175,ID-2012-KD162707-41214,2012-11-01,High
19176,MO-2012-LP708086-40935,2012-01-27,High
19177,CA-2012-KA16525140-40978,2012-03-10,High
19178,SF-2013-MZ7515117-41485,2013-07-30,Medium
19179,CA-2013-KA16525140-41559,2013-10-12,Medium
19180,CA-2015-KA16525140-42155,2015-05-31,High
19181,MX-2015-SC2077082-42329,2015-11-21,Medium
19182,US-2015-GH1466518-42146,2015-05-22,Medium
19183,ES-2012-AS1004545-41086,2012-06-26,Medium
19184,ES-2015-AS1063096-42334,2015-11-26,High
19185,NI-2013-CL189095-41397,2013-05-03,Critical
19186,ES-2015-DO13645139-42263,2015-09-16,Medium
19187,IZ-2013-JE571561-41572,2013-10-25,High
19188,GH-2015-MH811549-42311,2015-11-03,High
19189,ES-2012-NK1849048-41271,2012-12-28,Medium
19190,GH-2015-SA1083049-42161,2015-06-06,Medium
19191,MX-2013-AG1027093-41423,2013-05-29,High
19192,MX-2015-AJ1078093-42308,2015-10-31,Medium
19193,US-2012-JS1588036-41189,2012-10-07,Medium
19194,ES-2015-AM1036045-42217,2015-08-01,Medium
19195,TU-2015-BD1725134-42209,2015-07-24,High
19196,IN-2014-BS1180059-41924,2014-10-12,High
19197,CA-2013-KC16540140-41580,2013-11-02,Critical
19198,ZA-2015-EM3810147-42311,2015-11-03,Low
19199,IV-2014-ML804029-41774,2014-05-15,Medium
19200,CA-2014-KC16540140-41894,2014-09-12,Medium
19201,IR-2015-TT1126560-42214,2015-07-29,Medium
19202,CA-2015-KC16540140-42272,2015-09-25,Medium
19203,MX-2014-NP1870082-41886,2014-09-04,Medium
19204,MX-2015-MC1742537-42097,2015-04-03,High
19205,CA-2014-KC16540140-41958,2014-11-15,High
19206,CA-2015-KL16555140-42313,2015-11-05,Medium
19207,IN-2012-BT113957-41186,2012-10-04,Medium
19208,ES-2012-DR1288048-41016,2012-04-17,Medium
19209,IN-2012-DK1298527-41082,2012-06-22,Medium
19210,IR-2015-DW348060-42160,2015-06-05,High
19211,IN-2015-HE14800113-42363,2015-12-25,Medium
19212,IN-2014-LS169457-41982,2014-12-09,Medium
19213,CA-2012-KL16555140-41268,2012-12-25,Critical
19214,US-2014-KL16555140-41950,2014-11-07,Critical
19215,US-2014-PK1891082-41850,2014-07-30,High
19216,MX-2014-RH1949582-41760,2014-05-01,Medium
19217,ES-2015-AG1076548-42277,2015-09-30,Medium
19218,TU-2012-CT1995134-41208,2012-10-26,Medium
19219,IT-2015-CC1268591-42098,2015-04-04,Medium
19220,ID-2012-DK1283592-41165,2012-09-13,Medium
19221,ES-2012-DP1316548-41040,2012-05-11,High
19222,US-2012-KL16555140-41074,2012-06-14,Medium
19223,IN-2013-PB1921059-41553,2013-10-06,Medium
19224,ES-2012-SH1997548-41068,2012-06-08,High
19225,US-2014-KL16555140-41906,2014-09-24,High
19226,MX-2012-AH1046539-41185,2012-10-03,Medium
19227,MX-2012-MS1771082-40984,2012-03-16,High
19228,MX-2013-DB1291036-41475,2013-07-20,Medium
19229,NI-2012-AS63095-41079,2012-06-19,Medium
19230,CA-2015-KL16555140-42005,2015-01-01,Low
19231,IN-2015-DH130757-42137,2015-05-13,Medium
19232,IN-2012-DJ1363027-41212,2012-10-30,Critical
19233,CA-2015-KL16555140-42353,2015-12-15,Low
19234,TU-2014-SJ10500134-41975,2014-12-02,High
19235,ES-2014-SC206808-41675,2014-02-05,Medium
19236,ES-2015-TD2099548-42089,2015-03-26,Medium
19237,MX-2012-DM1334582-41270,2012-12-27,Medium
19238,US-2014-TZ2158055-42004,2014-12-31,High
19239,MX-2015-RB1943551-42309,2015-11-01,Medium
19240,MX-2012-TB2117528-41188,2012-10-06,Medium
19241,ES-2012-GP14740120-41261,2012-12-18,Medium
19242,TU-2014-JB5925134-41894,2014-09-12,Medium
19243,IN-2012-MC1742558-41060,2012-05-31,Medium
19244,ES-2014-MS1798045-41944,2014-11-01,Medium
19245,NI-2014-NP832595-41861,2014-08-10,High
19246,RS-2013-PF9120108-41591,2013-11-13,High
19247,ID-2013-SV20365130-41361,2013-03-28,Medium
19248,MX-2013-GH1448531-41349,2013-03-16,Medium
19249,MX-2014-GA1451582-41773,2014-05-14,Medium
19250,CA-2015-KL16555140-42207,2015-07-22,Critical
19251,ID-2015-AO108107-42027,2015-01-23,Medium
19252,EG-2014-AW93038-41887,2014-09-05,High
19253,ES-2015-BP11185139-42356,2015-12-18,Medium
19254,TU-2012-FH4365134-41121,2012-07-31,Medium
19255,IT-2013-HK14890139-41289,2013-01-15,Medium
19256,IZ-2013-NZ856561-41494,2013-08-08,Critical
19257,ES-2015-PW1924045-42368,2015-12-30,Medium
19258,MX-2012-DV1346582-41173,2012-09-21,Critical
19259,IN-2015-AW1093058-42311,2015-11-03,High
19260,US-2013-KW16570140-41493,2013-08-07,High
19261,ES-2013-DP13000139-41580,2013-11-02,Medium
19262,ES-2013-FC1424564-41490,2013-08-04,High
19263,CA-2013-KW16570140-41382,2013-04-18,High
19264,ES-2015-PC1874564-42282,2015-10-05,Medium
19265,IN-2013-PP1895527-41353,2013-03-20,High
19266,CA-2012-KW16570140-41181,2012-09-29,Medium
19267,IN-2014-SE2011027-41667,2014-01-28,Medium
19268,US-2013-KW16570140-41598,2013-11-20,Medium
19269,MX-2013-SW2075537-41635,2013-12-27,Medium
19270,CA-2012-KB16585140-41258,2012-12-15,Medium
19271,ID-2012-AP10720130-41237,2012-11-24,Medium
19272,CA-2015-KB16585140-42139,2015-05-15,High
19273,SG-2012-CB2415111-40963,2012-02-24,High
19274,IN-2013-CL1270066-41443,2013-06-18,Low
19275,IN-2015-EB1397592-42144,2015-05-20,Low
19276,IR-2015-KB631560-42347,2015-12-09,High
19277,CA-2012-KB16585140-41002,2012-04-03,High
19278,PL-2012-NS8505103-41130,2012-08-09,Critical
19279,RS-2014-SM10005108-41958,2014-11-15,High
19280,CA-2013-KB16585140-41592,2013-11-14,Critical
19281,US-2013-KB16585140-41343,2013-03-10,Critical
19282,MO-2014-AI85586-41809,2014-06-19,High
19283,ES-2015-Co1264045-42350,2015-12-12,Medium
19284,ES-2013-JE1574548-41283,2013-01-09,Medium
19285,CA-2014-KB16585140-41649,2014-01-10,Low
19286,MX-2015-LO1717093-42250,2015-09-03,Low
19287,MX-2014-MA1756082-41815,2014-06-25,Medium
19288,ID-2013-MH1762059-41613,2013-12-05,High
19289,ES-2014-PR1888045-41978,2014-12-05,Medium
19290,ES-2014-PF1912045-41954,2014-11-11,Medium
19291,IR-2013-RK930060-41516,2013-08-30,High
19292,IN-2015-TS21430102-42274,2015-09-27,Medium
19293,ID-2014-XP2186592-41786,2014-05-27,High
19294,US-2015-KB1640536-42314,2015-11-06,Medium
19295,MX-2014-EH1400518-41984,2014-12-11,Medium
19296,US-2013-AP1091518-41604,2013-11-26,Medium
19297,CA-2014-KB16585140-41891,2014-09-09,Medium
19298,IN-2014-DE13255121-41836,2014-07-16,Medium
19299,ES-2014-EJ1415548-41947,2014-11-04,Medium
19300,UP-2015-GM4440137-42073,2015-03-10,Critical
19301,NI-2012-HG496595-41215,2012-11-02,Medium
19302,IN-2015-JF1556558-42351,2015-12-13,Medium
19303,ES-2015-JS1559548-42096,2015-04-02,Medium
19304,ES-2014-MZ1733545-41979,2014-12-06,Medium
19305,CA-2013-KB16585140-41394,2013-04-30,Medium
19306,SF-2015-TT11265117-42258,2015-09-11,High
19307,SA-2012-TS11370110-41066,2012-06-06,High
19308,CA-2015-KB16585140-42076,2015-03-13,Medium
19309,MX-2014-DL1349518-41765,2014-05-06,High
19310,MX-2013-CT1199531-41545,2013-09-28,High
19311,CA-2012-KB16585140-41137,2012-08-16,Medium
19312,ES-2013-CB1253548-41623,2013-12-15,Medium
19313,CA-2014-KB16585140-41983,2014-12-10,Medium
19314,IT-2012-DS1303091-41194,2012-10-12,Medium
19315,CA-2013-KB16585140-41521,2013-09-04,Medium
19316,NI-2013-LC687095-41432,2013-06-07,Medium
19317,MX-2014-MP1747082-41807,2014-06-17,Medium
19318,US-2015-RB1957055-42052,2015-02-17,High
19319,US-2013-KM1666082-41595,2013-11-17,Medium
19320,IN-2015-BW1111092-42171,2015-06-16,Medium
19321,IN-2013-BP111857-41541,2013-09-24,High
19322,ES-2013-CM12715139-41450,2013-06-25,Low
19323,ES-2015-DS1303045-42057,2015-02-22,Medium
19324,ID-2014-DP13390118-41915,2014-10-03,High
19325,IN-2013-FH1436527-41411,2013-05-17,Medium
19326,IN-2012-LE1681066-41238,2012-11-25,High
19327,IN-2014-MG182057-41794,2014-06-04,High
