product_key,Product ID,Product Name,Category,Sub-Category
3190,OFF-LA-5403,"Novimex Shipping Labels, Adjustable",Office Supplies,Labels
3191,TEC-AC-5280,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories
3192,TEC-AC-4799,Hypercom P1300 Pinpad,Technology,Accessories
3193,OFF-ST-6231,"Tenex Box, Wire Frame",Office Supplies,Storage
3194,OFF-PA-4001,"Eaton Message Books, Recycled",Office Supplies,Paper
3195,OFF-AP-4216,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances
3196,OFF-EN-5023,"Kraft Business Envelopes, Security-Tint",Office Supplies,Envelopes
3197,OFF-EN-4919,"Jiffy Manila Envelope, Security-Tint",Office Supplies,Envelopes
3198,OFF-LA-5377,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
3199,OFF-AR-3496,"Binney & Smith Pens, Easy-Erase",Office Supplies,Art
3200,OFF-PA-6520,Xerox 1964,Office Supplies,Paper
3201,OFF-BI-6374,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders
3202,OFF-LA-6030,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
3203,FUR-TA-3434,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables
3204,OFF-ST-5596,"Personal Folder Holder, Ebony",Office Supplies,Storage
3205,FUR-BO-5531,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases
3206,OFF-AR-3521,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art
3207,TEC-PH-4883,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones
3208,TEC-PH-4896,Jabra Supreme Plus Driver Edition Headset,Technology,Phones
3209,FUR-TA-3424,Bevis Rectangular Conference Tables,Furniture,Tables
3210,TEC-PH-5535,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones
3211,OFF-LA-3298,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels
3212,OFF-EN-5028,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes
3213,OFF-PA-4162,"Enermax Memo Slips, Recycled",Office Supplies,Paper
3214,OFF-BI-3252,"Avery Binder, Durable",Office Supplies,Binders
3215,OFF-FA-2955,"Accos Staples, 12 Pack",Office Supplies,Fasteners
3216,OFF-BI-6219,Surelock Post Binders,Office Supplies,Binders
3217,TEC-AC-5182,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories
3218,OFF-ST-6291,"Tennsco Lockers, Gray",Office Supplies,Storage
3219,TEC-AC-4875,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories
3220,OFF-LA-4538,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,Labels
3221,OFF-FA-3021,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners
3222,OFF-ST-6025,"Smead Box, Single Width",Office Supplies,Storage
3223,OFF-EN-5667,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes
3224,OFF-BI-2939,Accohide Poly Flexible Ring Binders,Office Supplies,Binders
3225,OFF-PA-4161,"Enermax Memo Slips, Premium",Office Supplies,Paper
3226,TEC-PH-6365,Wilson Electronics DB Pro Signal Booster,Technology,Phones
3227,OFF-PA-3991,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper
3228,OFF-FA-5463,"OIC Clamps, Assorted Sizes",Office Supplies,Fasteners
3229,OFF-FA-6205,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners
3230,TEC-PH-5256,Motorola L703CM,Technology,Phones
3231,OFF-BI-5644,Presstex Flexible Ring Binders,Office Supplies,Binders
3232,OFF-PA-6616,"Xerox Message Books, Recycled",Office Supplies,Paper
3233,OFF-LA-3320,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels
3234,OFF-ST-4028,"Eldon Box, Blue",Office Supplies,Storage
3235,OFF-FA-6198,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
3236,OFF-AR-6323,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art
3237,OFF-BI-4339,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders
3238,FUR-BO-5522,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases
3239,OFF-BI-2917,"Acco Index Tab, Clear",Office Supplies,Binders
3240,OFF-BI-2914,"Acco Hole Reinforcements, Economy",Office Supplies,Binders
3241,OFF-FA-5470,"OIC Paper Clips, Metal",Office Supplies,Fasteners
3242,TEC-MA-3603,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines
3243,OFF-AP-4714,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances
3244,OFF-LA-3261,"Avery Color Coded Labels, Adjustable",Office Supplies,Labels
3245,OFF-LA-4679,"Hon Removable Labels, Adjustable",Office Supplies,Labels
3246,OFF-BI-3721,"Cardinal Binder, Durable",Office Supplies,Binders
3247,OFF-FA-5465,"OIC Clamps, Metal",Office Supplies,Fasteners
3248,TEC-PH-5157,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones
3249,OFF-PA-6568,Xerox 206,Office Supplies,Paper
3250,OFF-LA-5391,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels
3251,OFF-PA-6592,Xerox 228,Office Supplies,Paper
3252,OFF-FA-3052,Advantus Push Pins,Office Supplies,Fasteners
3253,OFF-FA-2962,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners
3254,OFF-PA-6538,Xerox 1980,Office Supplies,Paper
3255,OFF-BI-5333,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders
3256,OFF-SU-4982,"Kleencut Ruler, High Speed",Office Supplies,Supplies
3257,OFF-LA-3263,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
3258,OFF-LA-5405,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
3259,OFF-SU-4127,"Elite Scissors, Easy Grip",Office Supplies,Supplies
3260,TEC-PH-3165,AT&T CL2909,Technology,Phones
3261,OFF-LA-3312,"Avery Removable Labels, Alphabetical",Office Supplies,Labels
3262,OFF-EN-5075,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes
3263,OFF-FA-6190,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners
3264,OFF-SU-4125,"Elite Ruler, Serrated",Office Supplies,Supplies
3265,TEC-PH-3171,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones
3266,OFF-AP-4254,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances
3267,OFF-FA-6197,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners
3268,OFF-BI-4248,Fellowes Binding Cases,Office Supplies,Binders
3269,OFF-LA-3221,Avery 50,Office Supplies,Labels
3270,OFF-SU-4119,"Elite Box Cutter, Steel",Office Supplies,Supplies
3271,TEC-CO-5989,Sharp AL-1530CS Digital Copier,Technology,Copiers
3272,FUR-FU-5983,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings
3273,OFF-AR-5927,"Sanford Pens, Water Color",Office Supplies,Art
3274,TEC-PH-5662,RCA Visys Integrated PBX 8-Line Router,Technology,Phones
3275,OFF-LA-6027,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels
3276,OFF-LA-4529,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
3277,OFF-EN-2851,#10 Self-Seal White Envelopes,Office Supplies,Envelopes
3278,OFF-LA-4554,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels
3279,FUR-FU-3026,"Advantus Clock, Erganomic",Furniture,Furnishings
3280,FUR-FU-6285,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings
3281,OFF-FA-2950,"Accos Push Pins, Metal",Office Supplies,Fasteners
3282,OFF-LA-3321,"Avery Shipping Labels, Adjustable",Office Supplies,Labels
3283,OFF-BI-2923,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders
3284,OFF-BI-3293,"Avery Index Tab, Clear",Office Supplies,Binders
3285,OFF-FA-5472,"OIC Push Pins, Assorted Sizes",Office Supplies,Fasteners
3286,OFF-ST-2861,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage
3287,TEC-PH-4901,Jensen SMPS-640 - speaker phone,Technology,Phones
3288,TEC-AC-4788,HP Standard 104 key PS/2 Keyboard,Technology,Accessories
3289,FUR-FU-4230,"Executive Impressions 14""",Furniture,Furnishings
3290,OFF-EN-4238,Fashion Color Clasp Envelopes,Office Supplies,Envelopes
3291,OFF-BI-6380,"Wilson Jones Binder, Economy",Office Supplies,Binders
3292,OFF-LA-6037,"Smead File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
3293,OFF-LA-4540,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
3294,OFF-PA-6480,Xerox 1927,Office Supplies,Paper
3295,OFF-BI-4810,"Ibico Binder Covers, Recycled",Office Supplies,Binders
3296,TEC-AC-5191,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories
3297,OFF-LA-3271,"Avery File Folder Labels, 5000 Label Set",Office Supplies,Labels
3298,FUR-TA-5792,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables
3299,OFF-AP-4279,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances
3300,OFF-PA-4006,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper
3301,FUR-FU-6259,"Tenex Light Bulb, Durable",Furniture,Furnishings
3302,FUR-FU-3037,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings
3303,OFF-AR-5926,"Sanford Pens, Fluorescent",Office Supplies,Art
3304,TEC-MA-6071,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
3305,TEC-PH-4459,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones
3306,FUR-FU-2862,24-Hour Round Wall Clock,Furniture,Furnishings
3307,OFF-BI-4828,"Ibico Index Tab, Clear",Office Supplies,Binders
3308,TEC-MA-5083,Lexmark S315 Color Inkjet Printer,Technology,Machines
3309,FUR-FU-3882,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings
3310,OFF-ST-3079,Akro-Mils 12-Gallon Tote,Office Supplies,Storage
3311,FUR-FU-4091,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings
3312,OFF-LA-5392,"Novimex Removable Labels, Adjustable",Office Supplies,Labels
3313,OFF-AP-4715,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances
3314,TEC-PH-5565,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones
3315,OFF-FA-2959,"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners
3316,OFF-BI-3736,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders
3317,OFF-AR-4332,Fluorescent Highlighters by Dixon,Office Supplies,Art
3318,OFF-EN-4904,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes
3319,FUR-FU-5987,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings
3320,OFF-AR-5551,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art
3321,OFF-BI-2928,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders
3322,OFF-BI-4275,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders
3323,OFF-EN-6324,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes
3324,OFF-SU-4311,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies
3325,TEC-MA-4596,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines
3326,OFF-ST-4029,"Eldon Box, Industrial",Office Supplies,Storage
3327,OFF-EN-4433,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes
3328,OFF-LA-4696,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
3329,OFF-AR-5311,Newell 332,Office Supplies,Art
3330,OFF-PA-6446,Xerox 1896,Office Supplies,Paper
3331,OFF-AR-5915,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art
3332,TEC-PH-5088,LG G2,Technology,Phones
3333,OFF-LA-3225,Avery 503,Office Supplies,Labels
3334,OFF-LA-4693,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels
3335,OFF-FA-2940,"Accos Clamps, 12 Pack",Office Supplies,Fasteners
3336,TEC-AC-4946,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories
3337,OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
3338,OFF-SU-6171,"Stiletto Ruler, Steel",Office Supplies,Supplies
3339,FUR-TA-3411,Bevis 44 x 96 Conference Tables,Furniture,Tables
3340,OFF-ST-6023,"Smead Box, Blue",Office Supplies,Storage
3341,OFF-AR-5924,"Sanford Pens, Blue",Office Supplies,Art
3342,OFF-BI-3739,"Cardinal Index Tab, Economy",Office Supplies,Binders
3343,TEC-CO-3702,Canon PC940 Copier,Technology,Copiers
3344,OFF-LA-3315,"Avery Round Labels, Adjustable",Office Supplies,Labels
3345,OFF-LA-3193,Avery 475,Office Supplies,Labels
3346,OFF-FA-5484,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners
3347,OFF-AR-5297,Newell 32,Office Supplies,Art
3348,OFF-FA-3075,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners
3349,OFF-AR-3970,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art
3350,OFF-BI-3318,Avery Round Ring Poly Binders,Office Supplies,Binders
3351,OFF-EN-5037,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes
3352,OFF-AR-6113,"Stanley Highlighters, Water Color",Office Supplies,Art
3353,OFF-FA-5469,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners
3354,OFF-LA-4527,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels
3355,OFF-PA-6440,Xerox 1890,Office Supplies,Paper
3356,OFF-PA-6499,Xerox 1944,Office Supplies,Paper
3357,OFF-BI-6398,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders
3358,TEC-PH-6097,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones
3359,OFF-LA-3239,Avery 517,Office Supplies,Labels
3360,TEC-PH-5821,Samsung Galaxy S4,Technology,Phones
3361,OFF-EN-3658,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes
3362,TEC-MA-6220,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines
3363,OFF-BI-3267,Avery Durable Slant Ring Binders,Office Supplies,Binders
3364,OFF-LA-4537,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
3365,OFF-EN-3111,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes
3366,OFF-AR-3542,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art
3367,FUR-CH-5767,Safco Contoured Stacking Chairs,Furniture,Chairs
3368,TEC-PH-4898,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones
3369,OFF-LA-5398,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels
3370,OFF-PA-4007,"Eaton Parchment Paper, Premium",Office Supplies,Paper
3371,OFF-LA-4526,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels
3372,FUR-FU-5172,"Master Caster Door Stop, Gray",Furniture,Furnishings
3373,TEC-MA-5080,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
3374,OFF-LA-5404,"Novimex Shipping Labels, Alphabetical",Office Supplies,Labels
3375,OFF-FA-6202,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners
3376,TEC-AC-5145,Logitech Wireless Touch Keyboard K400,Technology,Accessories
3377,OFF-AR-3480,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art
3378,OFF-LA-6064,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
3379,OFF-LA-4551,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels
3380,OFF-LA-6045,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
3381,OFF-EN-2854,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes
3382,TEC-MA-3172,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines
3383,FUR-FU-4235,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings
3384,TEC-AC-6342,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories
3385,OFF-EN-4488,Grip Seal Envelopes,Office Supplies,Envelopes
3386,OFF-ST-6426,Woodgrain Magazine Files by Perma,Office Supplies,Storage
3387,TEC-PH-3162,AT&T 1080 Phone,Technology,Phones
3388,FUR-FU-3954,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings
3389,OFF-PA-3156,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper
3390,FUR-FU-3914,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings
3391,OFF-PA-4167,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper
3392,OFF-FA-5487,"OIC Thumb Tacks, Metal",Office Supplies,Fasteners
3393,FUR-CH-4649,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs
3394,OFF-ST-3747,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage
3395,FUR-CH-4556,Harbour Creations Steel Folding Chair,Furniture,Chairs
3396,OFF-LA-4536,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
3397,FUR-FU-3945,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings
3398,OFF-FA-5680,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners
3399,OFF-FA-6203,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners
3400,OFF-BI-3295,"Avery Index Tab, Economy",Office Supplies,Binders
3401,OFF-LA-5387,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
3402,OFF-LA-3199,Avery 480,Office Supplies,Labels
3403,OFF-EN-3657,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes
3404,TEC-PH-4794,HTC One Mini,Technology,Phones
3405,OFF-FA-2960,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
3406,OFF-BI-6366,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders
3407,TEC-PH-5818,Samsung Galaxy Note 2,Technology,Phones
3408,TEC-PH-5599,Plantronics 81402,Technology,Phones
3409,TEC-MA-5278,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
3410,OFF-EN-4432,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes
3411,OFF-SU-4123,"Elite Ruler, Easy Grip",Office Supplies,Supplies
3412,TEC-MA-3855,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines
3413,FUR-CH-4401,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs
3414,OFF-ST-5765,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage
3415,OFF-ST-5079,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage
3416,OFF-LA-3310,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels
3417,OFF-BI-3277,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders
3418,OFF-EN-4436,"GlobeWeis Clasp Envelope, Security-Tint",Office Supplies,Envelopes
3419,OFF-LA-5376,"Novimex Color Coded Labels, Alphabetical",Office Supplies,Labels
3420,TEC-PH-5623,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones
3421,TEC-PH-3180,Avaya 4621SW VoIP phone,Technology,Phones
3422,OFF-BI-4807,"Ibico Binder Covers, Clear",Office Supplies,Binders
3423,OFF-PA-4008,"Eaton Parchment Paper, Recycled",Office Supplies,Paper
3424,OFF-BI-3738,"Cardinal Index Tab, Durable",Office Supplies,Binders
3425,OFF-LA-3273,"Avery File Folder Labels, Alphabetical",Office Supplies,Labels
3426,TEC-PH-3166,AT&T CL82213,Technology,Phones
3427,FUR-BO-3978,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases
3428,TEC-MA-3813,Cisco SPA525G2 5-Line IP Phone,Technology,Machines
3429,OFF-PA-6069,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper
3430,OFF-PA-6429,Xerox 1880,Office Supplies,Paper
3431,FUR-FU-3947,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings
3432,OFF-EN-4902,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes
3433,OFF-PA-6490,Xerox 1936,Office Supplies,Paper
3434,OFF-PA-6419,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper
3435,OFF-PA-6621,"Xerox Parchment Paper, 8.5 x 11",Office Supplies,Paper
3436,OFF-SU-5078,Letter Slitter,Office Supplies,Supplies
3437,OFF-PA-6462,Xerox 1910,Office Supplies,Paper
3438,OFF-PA-6611,"Xerox Memo Slips, Premium",Office Supplies,Paper
3439,OFF-PA-5155,Loose Memo Sheets,Office Supplies,Paper
3440,OFF-ST-4298,File Shuttle I and Handi-File,Office Supplies,Storage
3441,OFF-SU-4317,"Fiskars Scissors, Serrated",Office Supplies,Supplies
3442,OFF-LA-4640,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
3443,FUR-BO-5524,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases
3444,TEC-PH-5936,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones
3445,OFF-BI-4352,GBC Plastic Binding Combs,Office Supplies,Binders
3446,TEC-AC-4880,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories
3447,OFF-LA-6044,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
3448,FUR-FU-6300,Tensor Track Tree Floor Lamp,Furniture,Furnishings
3449,OFF-EN-4907,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes
3450,OFF-PA-4472,"Green Bar Memo Slips, Premium",Office Supplies,Paper
3451,OFF-SU-2963,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies
3452,OFF-LA-3322,"Avery Shipping Labels, Alphabetical",Office Supplies,Labels
3453,OFF-FA-5474,"OIC Push Pins, Metal",Office Supplies,Fasteners
3454,OFF-LA-4552,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels
3455,OFF-BI-3982,Durable Pressboard Binders,Office Supplies,Binders
3456,OFF-EN-4437,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,Envelopes
3457,OFF-LA-6043,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,Labels
3458,FUR-FU-5173,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
3459,OFF-ST-6026,"Smead Box, Wire Frame",Office Supplies,Storage
3460,OFF-FA-5481,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners
3461,OFF-AP-2885,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances
3462,OFF-LA-6028,"Smead Color Coded Labels, Adjustable",Office Supplies,Labels
3463,OFF-SU-2999,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies
3464,OFF-PA-6530,Xerox 1973,Office Supplies,Paper
3465,OFF-ST-4030,"Eldon Box, Single Width",Office Supplies,Storage
3466,OFF-LA-4638,"Hon Color Coded Labels, Adjustable",Office Supplies,Labels
3467,OFF-BI-4826,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders
3468,FUR-CH-5427,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
3469,FUR-FU-4032,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings
3470,TEC-AC-5215,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories
3471,OFF-BI-6211,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders
3472,FUR-FU-4071,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings
3473,OFF-FA-2951,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners
3474,OFF-LA-5375,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels
3475,OFF-ST-6024,"Smead Box, Industrial",Office Supplies,Storage
3476,OFF-PA-3155,Array Memo Cubes,Office Supplies,Paper
3477,FUR-BO-3623,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases
3478,OFF-BI-4825,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders
3479,TEC-AC-5610,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories
3480,OFF-AP-3365,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances
3481,OFF-LA-3260,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels
3482,OFF-BI-6402,"Wilson Jones Index Tab, Clear",Office Supplies,Binders
3483,FUR-FU-4045,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings
3484,OFF-LA-6061,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels
3485,OFF-SU-6170,"Stiletto Ruler, Serrated",Office Supplies,Supplies
3486,OFF-PA-6495,Xerox 1940,Office Supplies,Paper
3487,FUR-TA-3117,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables
3488,OFF-FA-2953,"Accos Rubber Bands, Bulk Pack",Office Supplies,Fasteners
3489,OFF-FA-5485,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
3490,OFF-PA-6311,Tops White Computer Printout Paper,Office Supplies,Paper
3491,TEC-AC-5114,Logitech Keyboard K120,Technology,Accessories
3492,OFF-EN-3660,"Cameo Clasp Envelope, with clear poly window",Office Supplies,Envelopes
3493,OFF-PA-6486,Xerox 1932,Office Supplies,Paper
3494,OFF-LA-4550,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels
3495,OFF-PA-3304,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper
3496,OFF-SU-2998,Acme Stainless Steel Office Snips,Office Supplies,Supplies
3497,OFF-AR-5304,Newell 326,Office Supplies,Art
3498,OFF-PA-6560,Xerox 20,Office Supplies,Paper
3499,FUR-TA-3425,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables
3500,OFF-AP-4608,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances
3501,TEC-AC-5096,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories
3502,OFF-ST-3851,Crate-A-Files,Office Supplies,Storage
3503,OFF-FA-5475,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners
3504,TEC-PH-5345,Nokia Lumia 925,Technology,Phones
3505,OFF-AR-5554,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art
3506,OFF-PA-6521,Xerox 1965,Office Supplies,Paper
